APL,FCR,FDS,FDP,ED,EI,ECU,ECR
0.0150830415630831,0.022181230059592,0.405071505521755,0.01170307874308,0.0430649075080508,0.146800783944553,0.13270470034839,0.0359753732905341
0.0160952241898007,0.0265363945159393,0.413242604860543,0.0226662423249738,0.0493885491663719,0.163657111127754,0.149153178043493,0.0352293438738746
0.0170384040727256,0.0306915226593135,0.420333565660046,0.0333606569416115,0.0556883721306795,0.179562425245644,0.164424060433144,0.0344573373468
0.0179048175361627,0.0346156020810227,0.426238096135584,0.043719580674886,0.061927079826504,0.194375823316379,0.178385937204821,0.0336617865318501
0.0186877870935943,0.0382809714760836,0.430862740290111,0.0536819408058691,0.0680684073417197,0.207970167507989,0.190925772555305,0.0328452974243068
0.0193818340112798,0.041663770091537,0.434128607450203,0.0631932227478094,0.0740775531492552,0.220234239661831,0.201950944664452,0.0320106400293202
0.0199827568293259,0.044744280699151,0.435972765758714,0.072206143334911,0.0799215411712828,0.231074496615942,0.211390747392862,0.0311607392387198
0.0204876744764669,0.0475071609755855,0.436349261135883,0.080681097389742,0.0855695121690394,0.240416392808589,0.219197323604556,0.0302986637633841
0.0208950354318059,0.0499415662387701,0.435229755421093,0.0885863822368818,0.0909929522287335,0.248205268132152,0.225346037823122,0.0294276118568048
0.0212045963664817,0.0520411717406673,0.432603804792344,0.0958982149167417,0.0961658718373021,0.254406821254801,0.229835322364327,0.0285508936960799
0.0214173744649078,0.0538041043914674,0.428478816000276,0.102600560092676,0.101064950720868,0.259007197148328,0.232686041185298,0.0276719113155726
0.0215355773202665,0.0552327931590279,0.422879719867015,0.108684786407847,0.105669661547715,0.262012714018763,0.233940413810456,0.0267941374417189
0.0215625136933224,0.0563337471227006,0.415848389773178,0.114149170679318,0.109962381491207,0.26344924904194,0.233660540442809,0.0259210941674264
0.0215024881956184,0.0571172712846713,0.407442817868832,0.118998273920485,0.113928496499464,0.263361302705969,0.231926575434951,0.0250563314376325
0.0213606831247753,0.0575971320253189,0.397736056064,0.123242218714758,0.117556499448984,0.261810768149793,0.228834606867861,0.0242034046848089
0.0211430310151128,0.0577901856085007,0.386814934748185,0.126895901692927,0.120838079992159,0.258875441375938,0.224494310241157,0.0233658510714763
0.0208560817762058,0.0577159837780645,0.374778585237095,0.129978176260042,0.123768201016308,0.254647317292096,0.219026450499957,0.0225471644107338
0.020506868427866,0.0573963699584172,0.361736806345507,0.132511038655232,0.126345154751171,0.249230722290501,0.212560306747704,0.0217507695323918
0.0201027752970229,0.0568550778791988,0.347808325742038,0.134518845301279,0.128570591214618,0.242740334107241,0.205231087783919,0.0209799972701086
0.019651412055276,0.0561173417984129,0.333119008701021,0.136027582748695,0.130449512916474,0.235299133024738,0.19717739646072,0.0202380610903855
0.0191604961426984,0.055209524421186,0.317800058810887,0.137064205014902,0.131990231732217,0.227036318703671,0.18853879125396,0.0195280356879465
0.0186377450957889,0.0541587658208223,0.301986240426297,0.137656047405704,0.133204284865835,0.218085221024981,0.179453486578178,0.0188528372048022
0.0180907793826876,0.0529926545613069,0.28581413973934,0.137830321336754,0.134106304957838,0.208581233617474,0.170056228361929,0.0182152046274524
0.0175270357338989,0.0517389208846973,0.269420475552059,0.137613691732653,0.134713835641195,0.198659802515765,0.160476376582384,0.0176176822928908
0.0169536906486264,0.0504251512311484,0.252940471363998,0.137031937382848,0.13504708293212,0.188454505482173,0.150836220285076,0.0170626038810424
0.0163775936912172,0.0490785233182664,0.236506304620834,0.136109694440553,0.13512859721064,0.178095256291723,0.141249542531339,0.0165520783713674
0.0158052102447963,0.0477255611152263,0.220245653984338,0.134870282507672,0.134982888257105,0.16770666187315,0.13182044434369,0.0160879780352473
