APL,FCR,FDS,FDP,ED,EI,ECU,ECR
0.00644850986267803,0.0171363818479761,0.215177056749854,0.0729486950001029,0.0553649448547179,0.177503628934736,0.0606350256081395,0.0211428050748319
0.0184290547744711,0.0198457284371706,0.221635567422654,0.0749975197839403,0.0598483002954337,0.195609174174616,0.0687147914605291,0.0245189853539791
0.0315929383051051,0.0225677935004362,0.227108293584784,0.0767993763720059,0.0643360060762762,0.212699961331683,0.07694078494513,0.0276901789933103
0.0459198209845903,0.025284475944503,0.231525747668335,0.0783313966141491,0.0687910026798369,0.228632958057896,0.0852733327757606,0.0306298821067754
0.0613754312019609,0.0279775031378496,0.234832586683076,0.0795740475708287,0.073175607035914,0.243280102871322,0.0936716828784452,0.0333147552711411
0.0779111451907583,0.0306286530934844,0.236988794377989,0.0805115264357526,0.0774520531842098,0.256530283633234,0.102094300099312,0.0357250174332216
0.0954637450453244,0.0332199686098313,0.237970475761613,0.0811320655753758,0.0815830455654694,0.268290835688322,0.110499101864804,0.0378447432008157
0.11395537114306,0.0357339617523008,0.237770241183485,0.0814281375740595,0.0855323130690683,0.278488538889282,0.118843634686604,0.0396620577452932
0.133293682549959,0.0381538093866878,0.236397187545021,0.0813965582120841,0.0892651528834412,0.287070132554089,0.127085202191907,0.0411692307288953
0.153372235986986,0.0404635419788303,0.233876507669843,0.0810384918902845,0.0927489538864784,0.294002394667119,0.135180961408914,0.0423626754288797
0.174071091547686,0.0426482282688668,0.230248770424978,0.0803593669616441,0.0959536884836346,0.299271841945798,0.143088004785042,0.0432428607812519
0.195257651479221,0.0446941577272997,0.225568913329095,0.0793687076792316,0.0988523592758841,0.302884102971188,0.150763442058783,0.0438141439239658
0.216787736372605,0.0465890210991114,0.219904983234957,0.0780798884839432,0.101421385330734,0.304863007461187,0.158164492917227,0.0440845315495881
0.238506900170267,0.0483220872174655,0.213336659101224,0.0765098180927311,0.103640914733833,0.305249430037823,0.16524860097002,0.0440653804469574
0.260251980383124,0.0498843722082048,0.20595359597171,0.074678564551316,0.10549505526752,0.304099927090603,0.171973580991336,0.0437710499046923
0.281852871770416,0.0512687957287111,0.197853637544944,0.0726089358098274,0.106972021305911,0.301485207879458,0.178297812314057,0.0432185200382782
0.303134500958648,0.0524703183139134,0.189140951997968,0.0703260315085426,0.10806419933198,0.297488483662509,0.184180489382241,0.0424269899538394
0.323918969226777,0.0534860543893923,0.179924148857795,0.0678567800598917,0.108768134715213,0.292203740073113,0.189581934816083,0.0414174681530288
0.344027823888937,0.0543153568950231,0.170314432218353,0.0652294727198235,0.109084440545327,0.285733977573929,0.194463973473055,0.0402123657350248
0.363284416187356,0.0549598711416559,0.160423838096115,0.0624733050631158,0.10901763025645,0.278189462226564,0.198790361718587,0.0388351014101091
0.381516304851688,0.0554235565191473,0.150363593890522,0.0596179356295099,0.108575880483179,0.269686023735222,0.202527265028419,0.0373097258014598
0.398557667798414,0.0557126741351532,0.140242628205922,0.0566930701760701,0.107770736319512,0.26034342890232,0.205643777309414,0.0356605706436239
0.41425168678598,0.0558357370505921,0.130166249857364,0.0537280775371896,0.106616774687591,0.250283846208987,0.208112474446068,0.0339119266176279
0.428452866982582,0.0558034196145515,0.120235005654248,0.0507516406680971,0.105131240977473,0.239630404686468,0.209909990218995,0.0320877522048641
0.441029242340141,0.0556284243080652,0.110543717951585,0.0477914450582672,0.103333670896602,0.228505842577711,0.211017594998765,0.0302114149898437
0.451864403845222,0.0553253075639368,0.101180695203851,0.0448739059468221,0.10124550738753,0.21703123992347,0.211421751160995,0.0283054658102595
0.46085928345702,0.0549102687993326,0.0922271028693137,0.0420239347027816,0.0988897227917101,0.205324832758834,0.211114618310649,0.0263914448140869
0.467933637112453,0.0544009080915171,0.0837564790288452,0.0392647429805532,0.0962904576206164,0.193500912582239,0.210094486037162,0.0244897173865689
0.473027191927999,0.0538159570791603,0.0758343788838562,0.0366176818251027,0.0934726875197855,0.181668820063885,0.208366119364835,0.0226193376655728
0.476100447260663,0.0531749861032471,0.0685181340065944,0.0341021128219585,0.0904619281258619,0.169932043417234,0.205941008503858,0.0207979378323346
0.477135136072664,0.0524980902992627,0.0618567146868217,0.0317353093096652,0.0872839836041667,0.158387427794089,0.202837516000757,0.0190416419987771
0.476134353592991,0.0518055586732578,0.0558906857296649,0.0295323864841596,0.0839647404633387,0.147124495680005,0.199080909827898,0.0173650037695912
0.473122348477149,0.0511175323247646,0.0506522464547284,0.0275062590395286,0.0805300054844955,0.136224875686935,0.194703266315367,0.0157809661698109
0.468143966165725,0.050453659905978,0.0461653442652534,0.0256676242289821,0.0770053854154331,0.125761839688908,0.189743229308441,0.0143008419293194
0.461263745315847,0.0498327592452389,0.0424458501320936,0.024024968187911,0.0734162058594899,0.115799953019306,0.184245621687119,0.0129343117595194
0.45256469074296,0.0492724933203208,0.039501785755707,0.0225845941261349,0.0697874667636033,0.106394846087867,0.178260918095671,0.0116894384109364
0.442146770236772,0.0487890668675631,0.0373335955238175,0.0213506716023159,0.0661438312657892,0.0975931160381186,0.171844598160394,0.0105726947399641
0.430125198819431,0.0483969482297027,0.0359344599113362,0.0203253058822708,0.0625096427483227,0.0894323635892003,0.165056403348085,0.00958900449955986
0.416628576535428,0.0481086203936624,0.0352906490903389,0.0195086258449456,0.0589089619962802,0.0819413648150624,0.15795951741665,0.00874179491923475
